Модель,Номер модели,Наименование,Тип вагона,Дополнительная характеристика,Особенность модели,Учётная специализация модели,Завод-изготовитель,Материал кузова,Тележка,Осность вагона,Ширина колеи,Наличие переходной площадки,Наличие стояночного тормоза,Конструкционная скорость,Тара вагона (минимальная),Тара вагона (максимальная),Грузоподъёмность,Объём,Площадь пола,Высота,Ширина,Длина,Габарит по ГОСТ 9238-2013,Длина по осям автосцепок,Размер дверного проёма,Год начала серийного производства,Нормативный срок службы,url,Номер проекта,Технические условия,Возможность установки буферов,Максимальная расчетная статическая нагрузка от колесной пары на рельсы,Максимальная расчетная погонная нагрузка,База вагона,Грузоподъёмность секции,База секции,Объём одной секции,Площадь пола секции вагона,Габарит по ГОСТ 9238-2013 при закрытой крыше,Габарит по ГОСТ 9238-2013 при открытой крыше,Высота от уровня головки рельса,Максимальная ширина,Высота автосцепки от уровня головки рельса,Количество верхних люков,Описание на сайте завода-изготовителя,Высота по боковой стене,Высота по осевому сечению,Диаметр печной разделки,Длина по раме,Высота пола от уровня головки рельса,Размер загрузочного люка в боковой стене,Удельная материалоёмкость,Диаметр загрузочного люка,Высота от настила пола до крыши,Год окончания серийного производства,Удельный объём,Минимальный радиус вписывания в кривую,Полный объём кузова с учётом подкрышного пространства,Геометрический объём кузова до верхней обвязки,Геометрический объём кузова до пересечения с крышей,Возможна перестанока на колею,Коэффициент тары вагона,Код СМГС 1,Угол наклона кузова при разгрузке,Количество разгрузочных цилиндров,Рабочее давление разгрузочных цилиндров,Ширина кузова внутри внизу,Длина кузова в нижней части,Высота бортов,Количество поддонов,Длина поддона,Ширина поддона,Высота поддона,Количество разгрузочных люков,Количество загрузочных люков,Размеры разгрузочного люка в свету,Размер загрузочных люков в свету,Угол наклона торцевых стенок бункеров,Длина кузова в верхней части,Объём кузова,Ширина максимальная по стойкам,Наличие торцевых дверей,Количество загрузочных люков в боковой стене,"Размер загрузочного люка в боковой стене в свету (длина, ширина)",Объём кузова до уровня люков,Объем кузова полный с учетом объема крыши,Угол наклона торцевых стенок,Количество бункеров,Угол наклона пола бункеров,Давление воздуха в разгрузочной магистрали,Наличие разгрузочных люков,Высота от уровня верха головок рельсов по верхним обвязкам кузова,Тара вагона,Группа вагонов,Удельная площадь,Количество продольных бортов,Количество торцовых бортов,Количество опрокидывающихся упоров,Высота продольных бортов,Высота торцевых бортов,Габарит тележки,Габарит кузова,Количество стационарных упоров,Ширина пола с открытыми бортами,Высота от уровня верха головок рельсов до уровня пола,Количество упоров для крепления контейнеров,Длина пола с открытыми бортами,Количество стоек,Длина перевозимого груза,Расчетный объем погрузочного пространтва,Длина перевозимых заготовок,"Размеры сечений заготовок, круглого","Размеры сечений заготовок, прямоугольного",Разгрузочный объем погрузочного пространства,Высота торцовых бортов,Код СМГС 2,Конструкционная скорость в порожнем состоянии,Конструкционная скорость в груженом состоянии,Размер разгрузочных люков в свету,Угол открывания средних крышек люков,Угол открывания крышек люков над тележками,Угол открывания крышек люков над тормозным цилиндром,Высота от уровня головки рельса до нижней обвязки,Размер зачистного люка,Система торможения,Высота от уровня верха головок рельсов до уровня верха рамы,Количество торцевых дверей,Ширина дверного проема при открытых дверях,Калибровка котла,Объем полезный,Объем бункера полный,Объем бункера полезный,Угол наклона боковой стенки бункера к горизонту при разгрузке,Длина бункера,Ширина бункера по верху,Высота бункера,Объем полный,Угол наклона торцевой стены,Угол наклона стены бункера,Объем котла полный,Объем котла полезный,Диаметр котла внутренний,Длина котла наружная,"Давление, создаваемое в котле при гидравлическом испытании",Количество наружных лестниц,Количество внутренних лестниц,Максимально допустимая температура загружаемого продукта,Способ налива,Способ слива,"Длина котла наружная, с парообогревательной рубашкой",Рабочее давление в котле,Рабочее давление в системе разогрева,Давление настройки предохранительного клапана,Условное рабочее давление в котле (по регулировке предохранительного клапана),Количество секций котла,Уклон котла к сливному прибору,Наличие парообогревательной рубашки,Наличие предохрантительно-впускного клапана,Внешнее избыточное давление по регулировке впускного клапана,Рабочее давление в котле при разгрузке,Наличие теплоизоляции,Наличие теневой защиты,Наличие системы разогрева,Объём полный котла каждой секции,Объем одной емкости,Наличие экрана днища,Наличие защитных дуг,Давление в котле при разгрузке,Наличие внутрениних лестниц,Источник тепла,Длина котла наружная с кожухом,Максимальная степень наполнения,Способ налива и слива,Потребляемая мощность при разогреве,Наличие предохранительного клапана,Время сохранения груза в жидком состоянии,Ширина рамы по концевым балкам,Ширина рамы по шкворневым балкам,Рабочее давление в котле (при температуре продукта 50 °С),Объём котла МЭГ,Производительность выгрузки,Толщина теплоизоляции,Допускаемая температура загружаемого продукта,Количество лазовых люков,Длина котла наружная без кожуха,Напряжение питания электронагревателя,Рабочая температура в котле,Наличие смотрового люка,Длина котла наружная с изоляцией,Наличие пароразогрева,Давление в системе разогрева при гидроиспытании,Максимальное давление в системе разогрева,Наличие наружных лестниц,Наличие электрооборудования для разогрева продукта,Наличие кожуха изоляции,Наличие предохранительной мембраны,Количество аэролотков,Диаметр лазового люка,Диаметр разгрузочного патрубка,Угол наклона откоса к горизонту,Давление в котле при загрузке,Количество стационарных опор,Количество опор,Наличие внутренних лестниц,Теплоноситель,Наличие изоляции,Наличие впускного клапана,Количество технологических люков,Скорость равномерного разогрева продукта по всей поверхности котла,Наличие теплообменника котла,Количество аэроднищ,Количество аэроплиток,Угол наклона бункеров к горизонту,Давление в котле при транспортировке,Источник питания,Количество смотровых люков,Угол наклона аэролотков к горизонту,Температура при наливе,Коэффициент теплопередачи кузова,Расчётный диапазон температуры в грузовом помещении,Расчётный срок перевозки скоропортящихся грузов в вагоне,Наличие дверей,Высота от УВГ до опор фитингов,Высота от УГР до верха опорных плит с упорами,Высота от УГР до опорной поверхности контейнера,Разгрузка вагона,Угол наклона бункеров,Привод механизма разгрузки,Масса колпака,Количество ложементов для рулонной стали,Длина кузова внутри,Длина по верхней обвязке,Высота от уровня верха головок рельсов до разгрузочных устройств,Ширина максимальная по крыше,Ширина кузова внутри вверху,Класс поглощающего аппарата по ГОСТ 32913,Высота от УГР до разгрузочных устройств,Угол наклона стены торцевой внутренней,Угол наклона конька поперечного,Максимальная ширина платформы с грузом в горизонтальном положении,Максимальная ширина платформы с грузом в горизонтальном положении от продольной оси пути,Угол плоскости повортной рамы относительно горизонта,Количество цилиндров поворота,Ширина перевозимых заготовок,Толщина перевозимых заготовок,Количество цилиндров опрокидывания,Механизм разгрузки,Тип механизма разгрузки,Количество запорно-пломбировочных устройств,Конструкционная скорость на путях промышленного транспорта в груженом состоянии,Высота стоек от уровня пола,Ширина наружная (по раме),Объём кузова для глинозема,Объём кузова для алюминия,Высота от УГР до верха поперечных стоек под лесоматериалы,Общая площадь загрузочных люков,Общая площадь разгрузочных люков,Наличие вибраторов на разгрузочных люках,Блокировка открытия загрузочных люков с переходной площадки,Наличие бортов,Длина по лобовым листам,Угол наклона днищ бункеров,Максимальное давление в пневмомагистрали,Выгрузка вагона,Перевозимые легковые автомобили длиной до 3100 мм,Перевозимые легковые автомобили длиной до 3550 мм,Перевозимые легковые автомобили длиной до 4150 м,Перевозимые легковые автомобили длиной до 5000 мм,Перевозимые легковые автомобили длиной до 6200 мм,Размеры погрузочной площадки,Размеры загрузочного люка в свету,Количество торцевых стен,Вид разгрузки,Наличие переходной площадки с ручным тормозом,Наличие вентиляционных окон на боковых стенах,Ширина колпака по боковым стенкам,Высота колпака максимальная,Высота колпака без захватов,Высота опор над уровнем пола,Высота стационарных опор над уровнем пола,Высота передвижных опор над уровнем пола,Количество передвижных опор,Количество перевозимых рулонов,Диаметр перевозимых рулонов,Ширина перевозимых рулонов,Температура загружаемого груза,Наличие торцевых стен,Количество наружных крышек люков,Количество внутренних крышек люков,Высота дозирования выше головок рельс,Высота дозирования ниже головок рельс,"Расстояние от низа дозатора до головок рельс, не менее",Размер проёма наружного разгрузочного люка в свету,Размер проёма внутреннего разгрузочного люка в свету,Количество цилиндров разгрузочно-дозирующего механизма,Длина погрузочной площадки,Высота от УГЦ до грузовой площадки,Высота от УГЦ до переездной площадки,Количество переездных площадок,"Верхние размеры кузова вверху,длина","Верхние размеры кузова вверху, ширина",Диаметр опорных штырей,Наличие крыши,Длина колпака максимальная,Наличие дверного проема,Ширина внутренняя (по стойкам),Количество емкостей,Рабочее давление в емкости при разгрузке,Наружный диаметр емкости,Внутренние размеры кузова,Количество ярусов,Количество перевозимых автобусов,Высота кузова внутри,Максимальное давление воздуха в рабочей сети,Число рабочих цилиндров разгрузочно-дозирующих механизмов,Размер наружного разгрузочного люка в свету,Размер внутреннего разгрузочного люка в свету,Количество передвижных секций,Материал емкостей,Наличие отделения для проводника,Вместимость баков для воды,Энергоемкость вагона,Угол наклона крышек разгрузочных люков к горизонту,Внутренний диаметр емкости,Диаметр разгрузочного люка в свету,Размер дверного проёма в свету,Габарит с установленными бегунками,Габарит со снятыми бегунками,Высота подъёма кузова над нижней рамой при разгрузке на эстакаде,Необходимое давление воздуха в разгрузочной магистрали,Угол наклона секций к горизонту,Внутренние размеры кузова по низу,Внутренние размеры кузова по верху в транспортном положении,Внутренние размеры кузова по верху в рабочем положении,Конструкционная скорость на путях общего пользования в порожнем состоянии,Конструкционная скорость на путях промышленного транспорта в порожнем состоянии,Скорость при разгрузке
19-9951,1445.0,Хоппер для зерна и пищевых грузов,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,Общество с ограниченной ответственностью «Опытно-механический завод «Карпаты» (Украина) (клеймо 1383),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Есть,,120 км/ч,23.0 т,24.0 т,70.0 т,104.0 м3,,,,,1-Т,14720 мм,,2013.0,30 лет,https://vagon.by/model/19-9951,,ТУ У 30.2-37958251-003:2013,,230.5 кН,,10500 мм,,,,,,,4800 мм,3260 мм,1040..1080 мм,,http://www.dmz-karpaty.com/index.php/ru/proizvodstvo/vagonostroenie/stroitelstvo/17-novye-vagony-ru/73-vagon-khopper-dlya-zerna-19-9951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 шт,4 шт,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9982,1716.0,Хоппер для окатышей,4-осный вагон для перевозки агломерата и окатышей длиной 12 м,"Хоппер, для агломерата и окатышей, длина 12 м",Хоппер-полувагон,агломерат и окатыши (горячие),Общество с ограниченной ответственностью «Опытно-механический завод «Карпаты» (Украина) (клеймо 1383),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Есть,,,22.1 т,23.0 т,71.0 т,45.0 м3,,,,,1-ВМ,12000 мм,,2013.0,15 лет,https://vagon.by/model/19-9982,,ТУ У30.2-37958251-005:2013,,230.5 кН,,0 мм,,,,,,,,,,,http://www.dmz-karpaty.com/index.php/ru/proizvodstvo/vagonostroenie/stroitelstvo/17-novye-vagony-ru/75-vagon-khopper-dlya-okatyshej-19-9982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9835,1463.0,Хоппер для минеральных удобрений,,,Хоппер-крытый,минераловоз,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,22.0 т,23.0 т,71.0 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,26 лет,https://vagon.by/model/19-9835,,,,230.5 кН,,10500 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9835-01,1464.0,Хоппер для минеральных удобрений,4-осный хоппер для перевозки минеральных удобрений,Характеристики не содержит,Хоппер-крытый,минераловоз,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9810,4.0,1520 мм,Нет,,,22.0 т,23.0 т,71.0 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,26 лет,https://vagon.by/model/19-9835-01/1464,,ТУ 3182-052-71390252-2010,,230.5 кН,,,,,,,,,,,,,,,,,,,,,,,2015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9944-01,,Хоппер для зерна,,,,,"Акционерное общество ""Промтрактор-Вагон"" (клеймо 108)",,18-9836,4.0,1520 мм,Есть,Есть,120 км/ч,21.0 т,21.2 т,78.5 т,114.0 м3,,,,,1-Т,14720 мм,,2013.0,,https://vagon.by/model/19-9944-01,,,,245.0 кН,,,,,,,,,5000 мм,3178 мм,,,http://www.promtractor-vagon.ru/catalog/model-19-9944-01/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 шт,9 шт,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9835-02,1470.0,Хоппер для минеральных удобрений,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,22.0 т,23.0 т,71.0 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,30 лет,https://vagon.by/model/19-9835-02,,,,230.5 кН,,10500 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9835-03,1471.0,Хоппер для зерна,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9810,4.0,1520 мм,Нет,,,22.0 т,23.0 т,71.0 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,32 года,https://vagon.by/model/19-9835-03,,ТУ 3182-077-71390252-2013,,230.5 кН,,10500 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9950,1485.0,Хоппер для зерна,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,"Акционерное общество ""Барнаульский вагоноремонтный завод"" (клеймо 68)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9876 или 18-100,4.0,1520 мм,Есть,,120 км/ч,22.1 т,23.1 т,70.5 т,105.0 м3,,,,,1-Т,14720 мм,,2013.0,30 лет,https://vagon.by/model/19-9950,5751-12.00.00.000,ТУ 3182-070-71390252-2013,,230.5 кН,,10500 мм,,,,,,,4823 мм,3226 мм,1040..1080 мм,,http://www.b-vrz.ru/service/wagon2/,,,,13500 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50 °,50 °,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9858,1489.0,Хоппер для зерна,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,"Открытое акционерное общество ""Завод металлоконструкций"" г.Энгельс (клеймо 1169)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,23.0 т,23.1 т,70.3 т,108.0 м3,,,,,1-Т,14520 мм,,2013.0,30 лет,https://vagon.by/model/19-9858,,,,230.5 кН,,10300 мм,,,,,,,,3245 мм,,,http://www.ezmk.net/ru/production/224,,,,13300 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-9840-01,1498.0,Фитинговая платформа,"4-осная платформа для перевозки большегрузных контейнеров с длиной рамы 13,4 м","Платформа, для большегрузных контейнеров, длина рамы 13,4м",Платформа фитинговая,большегрузные контейнеры (тяжелов.грузы),Совместное закрытое акционерное общество «Осиповичский вагоностpоительный завод» (клеймо 1389),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,120 км/ч,19.0 т,20.0 т,72.0 т,,,,,,0-ВМ,14620 мм,,2013.0,32 года,https://vagon.by/model/13-9840-01,,ТУ BY 790386704.004-2013,,230.5 кН,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-9744-08,1500.0,Фитинговая платформа,"4-осная платформа для перевозки большегрузных контейнеров с длиной рамы 13,4 м","Платформа, для большегрузных контейнеров, длина рамы 13,4м","Платформа с торцевыми бортами, деревянным полом, откидными фит. упорами",платформа универсальная,"Открытое акционерное общество ""Транспортное машиностроение"" (клеймо 1247)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,22.0 т,23.0 т,71.0 т,36.8 м3,,,,,1-ВМ,14620 мм,,2013.0,32 года,https://vagon.by/model/13-9744-08,,,,230.3 кН,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9870,1508.0,Хоппер для минеральных удобрений,4-осный хоппер для перевозки минеральных удобрений,Характеристики не содержит,Хоппер-крытый,минераловоз,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9855,4.0,1520 мм,Есть,,,22.1 т,23.1 т,76.5 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,26 лет,https://vagon.by/model/19-9870,,ТУ 3182-050-71390252-2010,,245.0 кН,,10500 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-9870-01,1509.0,Хоппер для зерна,4-осный крытый хоппер для перевозки зерна,"Хоппер, для зерна",Хоппер-крытый,зерновозы,Акционерное общество «Тихвинский вагоностроительный завод» (клеймо 1378),"09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9855,4.0,1520 мм,Есть,,,22.1 т,23.1 т,76.5 т,101.0 м3,,,,,1-Т,14720 мм,,2013.0,32 года,https://vagon.by/model/19-9870-01,,,,245.2 кН,,10500 мм,,,,,,,4764 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6 шт,4 шт,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Рычажно-винтовой,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-9924-01,1512.0,Платформа для лесоматериалов и контейнеров,4-осная модернизированная платформа для перевозки лесных грузов,4-осная модернизированная платформа для перевозки лесных грузов,Платформа с 16 стойками для лесоматериалов,"лесоматериалы, контейнеры","Акционерное общество ""Рославльский вагоноремонтный завод"" (клеймо 84)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-9875,4.0,1520 мм,Нет,,120 км/ч,24.1 т,25.1 т,68.5 т,,,,,,1-Т,14620 мм,,2013.0,32 года,https://vagon.by/model/13-9924-01,ВАГР-0213.00.00.000,ВАГР.661373.003,,230.5 кН,,9720 мм,,,,,,,4470 мм,3220 мм,1040..1080 мм,,http://rvrz.ru/images/perspektivas/N13992401.pdf,,,,13400 мм,1470 мм,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11-1835,1513.0,Крытый вагон для автомобилей,4-осный 2-х ярусный крытый вагон для перевозки легковых автомобилей,Для легковых автомобилей,2-х ярусный крытый ваг. для легковых автомобилей,автомобили,"Финляндия, в том числе «Транстек Ою» (клеймо 6729)","09Г2С, 09Г2Д, 09Г2, 09Г2СД-12",18-100,4.0,1520 мм,Нет,,,48.0 т,49.0 т,30.0 т,,,,,,1-Т,26720 мм,,2013.0,30 лет,https://vagon.by/model/11-1835,,ТУ 3182-068-71390252-2012,,189.7 кН,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Прочие вагоны,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
